id,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,REB_PCT,TS_PCT,USG_PCT,PIE,POSS,FGM_PG,FGA_PG,FG_PCT,SEASON
al_horford_bos_23,Al Horford,BOS,37.0,63,0.698,30.5,118.9,111.1,7.8,0.128,5.11,0.101,0.631,0.119,0.095,3991,3.6,7.6,0.476,2022-23
al_horford_bos_24,Al Horford,BOS,38.0,65,0.785,26.8,120.9,109.5,11.4,0.124,3.5,0.116,0.65,0.119,0.105,3585,3.3,6.4,0.511,2023-24
al_horford_bos_25,Al Horford,BOS,39.0,60,0.733,27.6,119.6,108.1,11.5,0.102,2.78,0.106,0.563,0.136,0.091,3381,3.3,7.7,0.423,2024-25
al_horford_gsw_26,Al Horford,GSW,40.0,45,0.489,21.5,112.7,113.5,-0.9,0.171,2.76,0.111,0.554,0.163,0.104,2045,3.1,7.2,0.426,2025-26
al_jefferson_ind_17,Al Jefferson,IND,32.0,66,0.5,14.1,102.2,107.6,-5.4,0.114,1.73,0.148,0.526,0.254,0.133,1886,3.6,7.1,0.499,2016-17
al_jefferson_ind_18,Al Jefferson,IND,33.0,36,0.472,13.4,105.4,107.2,-1.8,0.098,1.43,0.144,0.563,0.218,0.135,991,3.1,5.8,0.534,2017-18
al-f_aminu_por_17,Al-Farouq Aminu,POR,26.0,61,0.541,29.1,108.1,107.1,0.9,0.082,1.05,0.126,0.506,0.155,0.092,3601,3.0,7.6,0.393,2016-17
al-f_aminu_por_18,Al-Farouq Aminu,POR,27.0,69,0.58,30.0,109.6,104.4,5.2,0.056,1.06,0.121,0.522,0.145,0.09,4250,3.3,8.4,0.395,2017-18
al-f_aminu_por_19,Al-Farouq Aminu,POR,28.0,81,0.642,28.3,116.3,108.2,8.2,0.057,1.44,0.127,0.568,0.134,0.097,4828,3.2,7.3,0.433,2018-19
al-f_aminu_orl_20,Al-Farouq Aminu,ORL,29.0,18,0.389,21.1,94.7,100.1,-5.4,0.088,1.24,0.102,0.395,0.127,0.063,797,1.4,4.8,0.291,2019-20
al-f_aminu_tot_21,Al-Farouq Aminu,TOT,30.0,23,0.217,18.9,102.8,109.0,-6.2,0.101,1.11,0.125,0.469,0.138,0.075,887,1.7,4.3,0.384,2020-21
alan_anderson_lac_17,Alan Anderson,LAC,34.0,30,0.667,10.3,101.9,112.2,-10.3,0.052,1.57,0.039,0.494,0.137,0.023,618,1.0,2.7,0.375,2016-17
alan_williams_pho_17,Alan Williams,PHX,24.0,47,0.234,15.1,106.2,105.1,1.2,0.049,0.62,0.188,0.547,0.203,0.127,1509,2.9,5.7,0.517,2016-17
alan_williams_pho_18,Alan Williams,PHX,25.0,5,0.2,14.1,90.9,90.8,0.1,0.195,1.14,0.148,0.455,0.184,0.089,143,1.4,3.6,0.389,2017-18
alec_burks_uta_17,Alec Burks,UTA,25.0,42,0.619,15.5,104.4,104.9,-0.5,0.074,0.86,0.091,0.501,0.212,0.087,1313,2.4,5.9,0.399,2016-17
alec_burks_uta_18,Alec Burks,UTA,26.0,64,0.578,16.5,104.3,105.3,-1.0,0.104,1.12,0.094,0.527,0.221,0.101,2167,2.7,6.5,0.411,2017-18
alec_burks_tot_19,Alec Burks,TOT,27.0,64,0.297,21.5,103.6,114.6,-11.1,0.142,1.97,0.084,0.523,0.185,0.091,2857,3.0,7.4,0.405,2018-19
alec_burks_tot_20,Alec Burks,TOT,28.0,66,0.318,26.6,103.5,109.8,-6.3,0.179,2.08,0.077,0.561,0.23,0.119,3729,4.9,11.6,0.418,2019-20
alec_burks_nyk_21,Alec Burks,NYK,29.0,49,0.551,25.6,109.6,104.6,5.0,0.135,2.18,0.087,0.564,0.208,0.115,2540,4.3,10.2,0.42,2020-21
alec_burks_nyk_22,Alec Burks,NYK,30.0,81,0.457,28.6,110.3,108.1,2.3,0.158,2.63,0.082,0.559,0.171,0.099,4691,3.5,9.0,0.391,2021-22
alec_burks_det_23,Alec Burks,DET,31.0,51,0.235,22.0,112.9,113.9,-1.0,0.15,1.97,0.069,0.602,0.218,0.109,2422,3.9,9.0,0.436,2022-23
alec_burks_tot_24,Alec Burks,TOT,32.0,66,0.273,18.4,107.8,118.5,-10.7,0.115,1.83,0.06,0.536,0.234,0.087,2547,3.2,8.6,0.369,2023-24
alec_burks_mia_25,Alec Burks,MIA,33.0,49,0.531,17.6,113.5,107.6,5.9,0.09,1.9,0.07,0.608,0.16,0.088,1766,2.3,5.5,0.424,2024-25
alec_peters_pho_18,Alec Peters,PHX,23.0,20,0.1,11.2,108.9,101.7,7.3,0.073,3.0,0.076,0.523,0.151,0.071,481,1.4,3.7,0.378,2017-18
alee_ford_orl_22,Aleem Ford,ORL,24.0,5,0.4,14.7,98.6,120.7,-22.1,0.043,0.5,0.099,0.35,0.148,0.022,142,1.2,4.0,0.3,2021-22
alek_pokusevski_okc_21,Aleksej Pokusevski,OKC,19.0,45,0.289,24.2,98.1,114.9,-16.7,0.133,0.98,0.09,0.43,0.197,0.058,2373,3.1,9.1,0.341,2020-21
alek_pokusevski_okc_22,Aleksej Pokusevski,OKC,20.0,61,0.311,20.2,103.6,106.1,-2.5,0.161,1.39,0.121,0.485,0.195,0.095,2595,3.0,7.5,0.408,2021-22
alek_pokusevski_okc_23,Aleksej Pokusevski,OKC,21.0,34,0.471,20.6,105.6,118.3,-12.7,0.13,1.49,0.106,0.522,0.179,0.085,1515,3.2,7.3,0.434,2022-23
alek_pokusevski_tot_24,Aleksej Pokusevski,TOT,22.0,28,0.5,14.5,103.5,113.2,-9.7,0.132,1.84,0.108,0.525,0.172,0.095,829,1.8,4.3,0.405,2023-24
alex_abrines_okc_17,Alex Abrines,OKC,23.0,68,0.544,15.5,107.2,107.8,-0.6,0.055,1.21,0.04,0.56,0.153,0.052,2222,2.0,5.0,0.393,2016-17
alex_abrines_okc_18,Alex Abrines,OKC,24.0,75,0.56,15.1,107.7,106.5,1.2,0.036,1.12,0.049,0.567,0.126,0.048,2320,1.5,3.9,0.395,2017-18
alex_abrines_okc_19,Alex Abrines,OKC,25.0,31,0.677,19.0,101.3,99.8,1.6,0.047,1.43,0.036,0.507,0.12,0.041,1284,1.8,5.1,0.357,2018-19
alex_caruso_lal_18,Alex Caruso,LAL,24.0,37,0.432,15.2,100.5,100.8,-0.3,0.185,1.79,0.056,0.519,0.128,0.062,1202,1.4,3.1,0.431,2017-18
alex_caruso_lal_19,Alex Caruso,LAL,25.0,25,0.32,21.2,105.6,102.4,3.2,0.205,1.83,0.058,0.569,0.184,0.096,1140,3.1,6.9,0.445,2018-19
alex_caruso_lal_20,Alex Caruso,LAL,26.0,64,0.75,18.4,110.8,101.0,9.8,0.138,2.34,0.051,0.525,0.136,0.072,2518,1.9,4.5,0.412,2019-20
alex_caruso_lal_21,Alex Caruso,LAL,27.0,58,0.552,21.0,107.2,101.7,5.5,0.19,2.11,0.069,0.547,0.144,0.084,2532,2.3,5.3,0.436,2020-21
alex_caruso_chi_22,Alex Caruso,CHI,28.0,41,0.585,28.0,110.5,105.5,5.1,0.194,2.89,0.064,0.528,0.13,0.077,2372,2.5,6.2,0.398,2021-22
alex_caruso_chi_23,Alex Caruso,CHI,29.0,67,0.493,23.5,112.6,106.5,6.1,0.155,2.51,0.065,0.588,0.109,0.071,3275,1.9,4.3,0.455,2022-23
alex_caruso_chi_24,Alex Caruso,CHI,30.0,71,0.479,28.7,110.9,110.6,0.3,0.167,2.42,0.067,0.613,0.146,0.089,4213,3.6,7.6,0.468,2023-24
alex_caruso_okc_25,Alex Caruso,OKC,31.0,54,0.815,19.3,117.5,102.5,15.0,0.171,3.7,0.072,0.568,0.147,0.101,2221,2.6,5.8,0.446,2024-25
alex_caruso_okc_26,Alex Caruso,OKC,32.0,56,0.839,18.2,116.9,99.3,17.6,0.145,2.29,0.073,0.54,0.152,0.093,2183,2.3,5.4,0.423,2025-26
alex_len_pho_17,Alex Len,PHX,24.0,77,0.273,20.3,100.8,111.9,-11.1,0.043,0.43,0.154,0.553,0.174,0.095,3304,3.0,6.0,0.497,2016-17
alex_len_pho_18,Alex Len,PHX,25.0,69,0.29,20.2,101.8,110.4,-8.6,0.093,1.05,0.172,0.612,0.164,0.129,2997,3.1,5.5,0.566,2017-18
alex_len_atl_19,Alex Len,ATL,26.0,77,0.364,20.1,106.0,110.4,-4.4,0.086,0.89,0.124,0.575,0.214,0.1,3447,4.2,8.4,0.494,2018-19
alex_len_tot_20,Alex Len,TOT,27.0,55,0.327,17.6,102.3,107.8,-5.4,0.083,0.91,0.149,0.6,0.176,0.118,2119,3.2,5.8,0.555,2019-20
alex_len_tot_21,Alex Len,TOT,28.0,64,0.469,15.3,106.9,111.0,-4.0,0.069,0.89,0.126,0.643,0.161,0.097,2173,2.7,4.3,0.615,2020-21
alex_len_sac_22,Alex Len,SAC,29.0,39,0.436,15.9,106.0,111.4,-5.5,0.104,1.05,0.121,0.577,0.165,0.074,1326,2.4,4.5,0.534,2021-22
alex_poythress_phi_17,Alex Poythress,PHI,23.0,6,0.0,26.1,105.8,115.9,-10.0,0.052,1.67,0.092,0.548,0.162,0.08,325,4.2,9.0,0.463,2016-17
alex_poythress_atl_19,Alex Poythress,ATL,25.0,21,0.333,14.5,101.5,111.5,-10.0,0.085,1.31,0.117,0.571,0.14,0.069,671,1.9,3.9,0.494,2018-19
alex_reese_tot_25,Alex Reese,TOT,26.0,15,0.267,14.4,117.3,111.8,5.5,0.023,0.67,0.103,0.641,0.123,0.079,468,1.7,3.6,0.481,2024-25
alex_sarr_was_25,Alex Sarr,WAS,20.0,67,0.194,27.1,102.7,116.4,-13.7,0.139,1.41,0.108,0.482,0.23,0.084,3939,4.9,12.4,0.394,2024-25
alex_sarr_was_26,Alex Sarr,WAS,21.0,48,0.229,27.2,108.0,120.4,-12.4,0.161,1.59,0.126,0.544,0.252,0.121,2808,6.6,13.7,0.482,2025-26
alex_ajinca_nop_17,Alexis Ajinca,NOP,29.0,39,0.385,15.0,100.2,105.3,-5.1,0.031,0.39,0.14,0.529,0.166,0.088,1225,2.3,4.6,0.5,2016-17
alfo_mckinnie_gsw_19,Alfonzo McKinnie,GSW,26.0,72,0.736,13.9,108.8,107.9,0.9,0.041,1.03,0.114,0.569,0.131,0.065,2169,1.9,3.8,0.487,2018-19
alfo_mckinnie_cle_20,Alfonzo McKinnie,CLE,27.0,40,0.275,14.8,105.6,113.0,-7.4,0.032,0.54,0.095,0.493,0.147,0.047,1254,1.8,4.3,0.427,2019-20
alfo_mckinnie_chi_22,Alfonzo McKinnie,CHI,29.0,17,0.471,12.1,108.6,121.5,-12.9,0.034,0.71,0.084,0.457,0.148,0.02,418,1.4,3.6,0.393,2021-22
aliz_johnson_brk_21,Alize Johnson,BKN,25.0,18,0.556,10.5,107.5,112.1,-4.5,0.11,1.56,0.22,0.638,0.175,0.174,398,2.2,3.8,0.588,2020-21
alle_crabbe_por_17,Allen Crabbe,POR,25.0,79,0.494,28.5,106.8,109.7,-2.9,0.063,1.52,0.05,0.602,0.146,0.074,4669,3.8,8.2,0.468,2016-17
alle_crabbe_brk_18,Allen Crabbe,BKN,26.0,75,0.333,29.3,106.9,108.8,-1.9,0.082,1.5,0.07,0.558,0.183,0.084,4627,4.5,11.0,0.407,2017-18
alle_crabbe_brk_19,Allen Crabbe,BKN,27.0,43,0.442,26.4,106.5,106.1,0.3,0.059,1.0,0.06,0.519,0.159,0.055,2421,3.2,8.7,0.367,2018-19
alle_crabbe_tot_20,Allen Crabbe,TOT,28.0,37,0.135,17.6,97.5,112.5,-15.0,0.073,1.94,0.053,0.47,0.122,0.043,1443,1.7,4.8,0.356,2019-20
allo_trier_nyk_19,Allonzo Trier,NYK,23.0,64,0.203,22.8,102.1,109.3,-7.2,0.131,1.03,0.063,0.564,0.207,0.09,3090,3.6,8.1,0.448,2018-19
allo_trier_nyk_20,Allonzo Trier,NYK,24.0,24,0.083,12.1,100.0,111.1,-11.1,0.164,1.27,0.046,0.62,0.208,0.092,618,2.1,4.4,0.481,2019-20
alon_williams_was_26,Alondes Williams,WAS,26.0,4,0.5,25.2,122.5,106.9,15.6,0.14,2.4,0.128,0.745,0.141,0.133,218,4.0,6.5,0.615,2025-26
alpe_sengun_hou_22,Alperen Sengun,HOU,19.0,72,0.25,20.7,106.4,116.6,-10.2,0.193,1.28,0.13,0.552,0.214,0.099,3161,3.5,7.3,0.474,2021-22
alpe_sengun_hou_23,Alperen Sengun,HOU,20.0,75,0.24,28.9,112.5,120.3,-7.8,0.199,1.51,0.154,0.599,0.211,0.125,4551,5.9,10.7,0.553,2022-23
alpe_sengun_hou_24,Alperen Sengun,HOU,21.0,63,0.46,32.5,113.9,113.2,0.8,0.248,1.93,0.139,0.585,0.27,0.149,4236,8.4,15.6,0.537,2023-24
alpe_sengun_hou_25,Alperen Sengun,HOU,22.0,76,0.684,31.5,114.9,107.4,7.6,0.238,1.92,0.153,0.545,0.259,0.153,4978,7.5,15.0,0.496,2024-25
alpe_sengun_hou_26,Alperen Sengun,HOU,23.0,72,0.639,33.3,117.1,113.7,3.4,0.282,1.96,0.133,0.569,0.259,0.142,4914,8.1,15.6,0.519,2025-26
amen_thompson_hou_24,Amen Thompson,HOU,21.0,62,0.484,22.4,111.4,109.3,2.1,0.165,1.81,0.137,0.576,0.173,0.121,2965,3.9,7.2,0.536,2023-24
amen_thompson_hou_25,Amen Thompson,HOU,22.0,69,0.623,32.3,114.2,107.9,6.3,0.167,1.92,0.118,0.602,0.172,0.129,4626,5.6,10.1,0.557,2024-25
amen_thompson_hou_26,Amen Thompson,HOU,23.0,79,0.62,37.4,117.0,110.4,6.6,0.202,2.21,0.101,0.594,0.195,0.128,6040,7.1,13.2,0.534,2025-26
amir_coffey_lac_22,Amir Coffey,LAC,25.0,69,0.478,22.7,110.1,111.0,-0.9,0.112,2.76,0.06,0.598,0.154,0.086,3258,3.1,6.8,0.453,2021-22
amir_coffey_lac_23,Amir Coffey,LAC,26.0,50,0.52,12.5,104.2,113.1,-8.9,0.119,2.52,0.04,0.498,0.128,0.042,1320,1.1,2.9,0.386,2022-23
amir_coffey_lac_24,Amir Coffey,LAC,27.0,70,0.657,20.9,114.6,118.0,-3.4,0.068,2.3,0.051,0.604,0.119,0.059,3071,2.4,5.0,0.472,2023-24
amir_coffey_lac_25,Amir Coffey,LAC,28.0,72,0.569,24.3,109.1,110.6,-1.4,0.065,1.71,0.046,0.614,0.15,0.072,3606,3.3,7.1,0.471,2024-25
amir_coffey_tot_26,Amir Coffey,TOT,28.0,46,0.435,10.7,107.6,109.8,-2.2,0.076,3.0,0.057,0.594,0.117,0.068,1001,1.2,2.5,0.487,2025-26
amir_johnson_bos_17,Amir Johnson,BOS,30.0,80,0.638,20.1,112.3,104.6,7.7,0.125,1.82,0.113,0.628,0.136,0.091,3231,2.7,4.6,0.576,2016-17
amir_johnson_phi_18,Amir Johnson,PHI,31.0,74,0.635,15.8,102.5,101.0,1.5,0.137,2.15,0.136,0.575,0.125,0.088,2513,1.9,3.5,0.538,2017-18
amir_johnson_phi_19,Amir Johnson,PHI,32.0,51,0.627,10.4,104.7,109.7,-5.0,0.156,1.33,0.133,0.574,0.169,0.08,1159,1.5,3.1,0.503,2018-19
ande_garcia_uta_26,Andersson Garcia,UTA,25.0,5,0.2,33.8,105.8,115.6,-9.8,0.107,2.0,0.117,0.394,0.094,0.052,364,1.8,5.8,0.31,2025-26
andr_drummond_det_17,Andre Drummond,DET,23.0,81,0.444,29.7,104.3,109.9,-5.6,0.06,0.59,0.229,0.518,0.222,0.136,4780,6.0,11.2,0.53,2016-17
andr_drummond_det_18,Andre Drummond,DET,24.0,78,0.474,33.7,107.0,108.0,-1.0,0.14,1.19,0.234,0.555,0.207,0.156,5348,6.0,11.3,0.529,2017-18
andr_drummond_det_19,Andre Drummond,DET,25.0,79,0.506,33.5,111.7,108.4,3.3,0.068,0.64,0.228,0.555,0.226,0.159,5412,7.1,13.3,0.533,2018-19
andr_drummond_tot_20,Andre Drummond,TOT,26.0,57,0.368,33.0,107.0,112.0,-5.0,0.133,0.75,0.229,0.553,0.253,0.153,3867,7.3,13.8,0.533,2019-20
andr_drummond_tot_21,Andre Drummond,TOT,27.0,46,0.413,27.0,107.5,111.4,-3.9,0.124,0.76,0.229,0.519,0.269,0.139,2540,6.1,12.4,0.493,2020-21
andr_drummond_tot_22,Andre Drummond,TOT,28.0,73,0.575,19.7,112.2,109.8,2.4,0.13,1.14,0.23,0.574,0.181,0.14,2957,3.4,5.9,0.57,2021-22
andr_drummond_chi_23,Andre Drummond,CHI,29.0,67,0.478,12.7,108.7,106.0,2.6,0.057,0.44,0.256,0.606,0.196,0.156,1789,2.5,4.1,0.606,2022-23
andr_drummond_chi_24,Andre Drummond,CHI,30.0,79,0.468,17.1,114.1,113.3,0.8,0.041,0.46,0.257,0.576,0.201,0.155,2760,3.4,6.1,0.556,2023-24
andr_drummond_phi_25,Andre Drummond,PHI,31.0,40,0.3,18.8,103.4,118.9,-15.5,0.07,0.62,0.205,0.535,0.183,0.109,1543,2.9,5.9,0.5,2024-25
andr_drummond_phi_26,Andre Drummond,PHI,32.0,63,0.524,19.5,110.3,113.6,-3.2,0.09,1.31,0.202,0.539,0.143,0.113,2577,2.5,5.3,0.472,2025-26
andr_iguodala_gsw_17,Andre Iguodala,GSW,33.0,76,0.842,26.3,114.1,101.7,12.4,0.169,4.5,0.074,0.624,0.111,0.102,4232,2.9,5.5,0.528,2016-17
andr_iguodala_gsw_18,Andre Iguodala,GSW,34.0,64,0.719,25.4,109.1,101.3,7.9,0.169,3.13,0.074,0.536,0.112,0.081,3422,2.3,5.0,0.463,2017-18
andr_iguodala_gsw_19,Andre Iguodala,GSW,35.0,68,0.691,23.2,113.4,104.4,9.0,0.173,4.15,0.076,0.587,0.101,0.09,3398,2.2,4.4,0.5,2018-19
andr_iguodala_mia_20,Andre Iguodala,MIA,36.0,21,0.476,19.9,106.9,108.8,-1.9,0.181,1.96,0.088,0.507,0.121,0.074,902,1.8,4.2,0.432,2019-20
andr_iguodala_mia_21,Andre Iguodala,MIA,37.0,63,0.587,21.3,105.6,108.1,-2.5,0.153,2.12,0.083,0.519,0.109,0.072,2722,1.5,3.9,0.383,2020-21
andr_iguodala_gsw_22,Andre Iguodala,GSW,38.0,31,0.645,19.4,105.7,97.0,8.7,0.263,4.07,0.078,0.478,0.113,0.103,1253,1.5,3.9,0.38,2021-22
andr_iguodala_gsw_23,Andre Iguodala,GSW,39.0,8,0.375,14.1,116.7,104.7,12.0,0.183,2.11,0.072,0.521,0.089,0.052,257,0.9,1.9,0.467,2022-23
andr_ingram_lal_18,Andre Ingram,LAL,32.0,2,0.5,32.1,109.2,95.1,14.1,0.149,2.33,0.046,0.655,0.136,0.099,142,4.0,8.5,0.471,2017-18
andr_jackson_mil_24,Andre Jackson Jr.,MIL,22.0,57,0.579,10.0,112.3,119.6,-7.3,0.113,1.79,0.102,0.596,0.097,0.044,1220,0.9,1.8,0.5,2023-24
andr_jackson_mil_25,Andre Jackson Jr.,MIL,23.0,67,0.582,14.6,110.6,112.1,-1.5,0.109,1.43,0.091,0.554,0.115,0.051,2071,1.4,2.9,0.477,2024-25
andr_roberson_okc_17,Andre Roberson,OKC,25.0,79,0.582,30.1,108.1,104.7,3.4,0.045,1.55,0.081,0.51,0.099,0.059,4912,2.7,5.9,0.464,2016-17
andr_roberson_okc_18,Andre Roberson,OKC,26.0,39,0.615,26.6,106.7,97.3,9.4,0.059,1.53,0.088,0.543,0.085,0.065,2087,2.2,4.2,0.537,2017-18
andr_roberson_okc_20,Andre Roberson,OKC,28.0,7,0.429,12.4,89.9,91.1,-1.1,0.074,2.0,0.131,0.335,0.145,0.053,189,1.1,4.1,0.276,2019-20
andr_roberson_brk_21,Andre Roberson,BKN,29.0,5,0.8,12.6,100.0,118.4,-18.4,0.098,2.0,0.118,0.202,0.117,0.023,129,0.4,2.8,0.143,2020-21
andr_bogut_tot_17,Andrew Bogut,TOT,32.0,27,0.296,21.6,95.1,97.4,-2.2,0.133,1.14,0.189,0.46,0.104,0.092,1131,1.4,3.0,0.469,2016-17
andr_bogut_gsw_19,Andrew Bogut,GSW,34.0,11,0.727,12.2,114.3,110.5,3.9,0.104,1.38,0.208,0.523,0.148,0.092,286,1.6,3.3,0.5,2018-19
andr_harrison_mem_17,Andrew Harrison,MEM,22.0,72,0.528,20.5,102.8,102.9,0.0,0.209,2.33,0.046,0.477,0.162,0.053,2885,1.6,5.0,0.325,2016-17
andr_harrison_mem_18,Andrew Harrison,MEM,23.0,56,0.304,23.7,101.3,108.5,-7.3,0.222,2.19,0.051,0.534,0.195,0.083,2614,3.2,7.7,0.422,2017-18
andr_harrison_tot_19,Andrew Harrison,TOT,24.0,17,0.353,10.9,103.2,108.7,-5.5,0.194,2.0,0.053,0.443,0.171,0.025,378,0.9,3.1,0.302,2018-19
andr_nembhard_ind_23,Andrew Nembhard,IND,23.0,75,0.427,27.6,112.3,118.2,-5.9,0.222,2.71,0.047,0.528,0.159,0.068,4439,3.8,8.6,0.441,2022-23
andr_nembhard_ind_24,Andrew Nembhard,IND,24.0,68,0.603,25.0,116.1,114.0,2.2,0.208,2.77,0.041,0.573,0.161,0.075,3593,3.8,7.7,0.498,2023-24
andr_nembhard_ind_25,Andrew Nembhard,IND,25.0,65,0.677,28.9,115.5,110.2,5.3,0.225,2.91,0.057,0.545,0.163,0.081,3967,3.8,8.3,0.458,2024-25
andr_nembhard_ind_26,Andrew Nembhard,IND,26.0,57,0.228,31.3,109.3,119.3,-10.0,0.37,3.19,0.044,0.564,0.233,0.111,3799,5.8,13.2,0.442,2025-26
andr_white_atl_18,Andrew White III,ATL,25.0,15,0.067,13.9,91.6,110.3,-18.6,0.05,0.75,0.072,0.461,0.16,0.049,455,1.7,4.9,0.342,2017-18
andr_wiggins_min_17,Andrew Wiggins,MIN,22.0,82,0.378,37.2,111.1,111.3,-0.2,0.104,1.01,0.056,0.534,0.286,0.095,6131,8.6,19.1,0.452,2016-17
andr_wiggins_min_18,Andrew Wiggins,MIN,23.0,82,0.573,36.3,112.5,108.9,3.5,0.08,1.16,0.061,0.505,0.228,0.076,6052,6.9,15.9,0.438,2017-18
andr_wiggins_min_19,Andrew Wiggins,MIN,24.0,73,0.425,34.8,110.7,111.9,-1.2,0.108,1.33,0.065,0.493,0.24,0.078,5379,6.8,16.6,0.412,2018-19
andr_wiggins_tot_20,Andrew Wiggins,TOT,25.0,54,0.278,34.4,107.7,112.8,-5.1,0.18,1.5,0.07,0.536,0.269,0.104,4008,8.1,18.1,0.447,2019-20
andr_wiggins_gsw_21,Andrew Wiggins,GSW,26.0,71,0.535,33.3,108.9,109.1,-0.2,0.11,1.33,0.071,0.568,0.229,0.099,5085,7.1,14.9,0.477,2020-21
andr_wiggins_gsw_22,Andrew Wiggins,GSW,27.0,73,0.644,31.9,111.2,105.4,5.8,0.109,1.45,0.066,0.56,0.224,0.097,4836,6.5,14.0,0.466,2021-22
andr_wiggins_gsw_23,Andrew Wiggins,GSW,28.0,37,0.514,32.2,116.2,110.9,5.2,0.1,1.77,0.076,0.564,0.212,0.088,2565,6.8,14.3,0.473,2022-23
andr_wiggins_gsw_24,Andrew Wiggins,GSW,29.0,71,0.535,27.0,114.9,116.3,-1.3,0.087,1.37,0.08,0.544,0.206,0.078,4042,5.0,11.0,0.453,2023-24
andr_wiggins_tot_25,Andrew Wiggins,TOT,30.0,60,0.45,30.7,109.4,111.7,-2.3,0.137,1.6,0.069,0.566,0.238,0.105,3831,6.3,14.0,0.448,2024-25
andr_wiggins_mia_26,Andrew Wiggins,MIA,31.0,68,0.515,30.3,113.7,113.9,-0.1,0.123,1.77,0.074,0.586,0.194,0.092,4517,5.7,12.1,0.475,2025-26
anfe_simons_por_20,Anfernee Simons,POR,21.0,70,0.457,20.7,105.9,113.4,-7.6,0.098,1.59,0.047,0.502,0.18,0.055,3106,3.1,7.7,0.399,2019-20
anfe_simons_por_21,Anfernee Simons,POR,22.0,64,0.578,17.3,115.2,114.4,0.8,0.117,2.07,0.059,0.589,0.18,0.079,2284,2.6,6.3,0.419,2020-21
anfe_simons_por_22,Anfernee Simons,POR,23.0,57,0.439,29.5,110.5,112.9,-2.5,0.219,1.92,0.044,0.583,0.244,0.102,3447,6.2,14.0,0.443,2021-22
anfe_simons_por_23,Anfernee Simons,POR,24.0,62,0.435,35.0,114.1,115.7,-1.6,0.186,1.98,0.038,0.581,0.247,0.097,4485,7.5,16.9,0.447,2022-23
anfe_simons_por_24,Anfernee Simons,POR,25.0,46,0.239,34.4,109.9,120.5,-10.6,0.268,2.02,0.053,0.568,0.276,0.111,3231,7.8,18.2,0.43,2023-24
anfe_simons_por_25,Anfernee Simons,POR,26.0,70,0.4,32.7,108.8,113.4,-4.6,0.241,2.36,0.039,0.557,0.241,0.106,4760,6.8,16.1,0.426,2024-25
anfe_simons_tot_26,Anfernee Simons,TOT,27.0,55,0.564,24.9,116.9,114.0,3.0,0.151,1.97,0.047,0.576,0.227,0.096,2791,5.2,11.8,0.44,2025-26
ante_zizic_cle_19,Ante Zizic,CLE,22.0,59,0.22,18.3,106.3,110.2,-3.9,0.075,0.87,0.144,0.59,0.178,0.103,2243,3.1,5.6,0.553,2018-19
ante_zizic_cle_20,Ante Zizic,CLE,23.0,22,0.182,10.0,114.2,112.9,1.3,0.038,0.6,0.149,0.597,0.168,0.101,471,1.9,3.3,0.569,2019-20
anth_bennett_brk_17,Anthony Bennett,BKN,24.0,23,0.13,11.5,107.0,118.5,-11.5,0.075,1.0,0.14,0.533,0.188,0.094,572,1.7,4.0,0.413,2016-17
anth_black_orl_24,Anthony Black,ORL,20.0,69,0.565,16.9,108.0,108.9,-1.0,0.108,1.63,0.061,0.56,0.123,0.054,2423,1.7,3.6,0.466,2023-24
anth_black_orl_25,Anthony Black,ORL,21.0,78,0.5,24.2,106.2,107.1,-0.9,0.201,1.73,0.061,0.521,0.19,0.084,3844,3.4,7.9,0.423,2024-25
anth_black_orl_26,Anthony Black,ORL,22.0,64,0.563,29.8,113.3,113.1,0.2,0.185,1.79,0.062,0.549,0.219,0.09,4012,5.4,12.1,0.447,2025-26
anth_brown_tot_17,Anthony Brown,TOT,24.0,11,0.273,14.5,100.0,100.3,-0.3,0.08,1.33,0.095,0.43,0.152,0.058,320,1.6,4.5,0.36,2016-17
anth_davis_nop_17,Anthony Davis,NOP,24.0,75,0.413,36.1,105.2,104.1,1.1,0.11,0.87,0.155,0.58,0.321,0.192,5577,10.3,20.3,0.505,2016-17
anth_davis_nop_18,Anthony Davis,NOP,25.0,75,0.6,36.4,109.2,104.3,5.0,0.104,1.07,0.146,0.612,0.291,0.188,5838,10.4,19.5,0.534,2017-18
anth_davis_nop_19,Anthony Davis,NOP,26.0,56,0.446,33.0,113.5,110.1,3.4,0.186,1.95,0.17,0.597,0.288,0.197,3996,9.5,18.3,0.517,2018-19
anth_davis_lal_20,Anthony Davis,LAL,27.0,62,0.742,34.4,111.3,106.4,5.0,0.153,1.3,0.131,0.61,0.284,0.179,4556,8.9,17.7,0.503,2019-20
anth_davis_lal_21,Anthony Davis,LAL,28.0,36,0.639,32.3,112.5,107.4,5.2,0.154,1.49,0.125,0.556,0.287,0.153,2399,8.4,17.0,0.491,2020-21
anth_davis_lal_22,Anthony Davis,LAL,29.0,40,0.425,35.1,105.9,108.9,-3.0,0.147,1.49,0.134,0.578,0.263,0.159,2977,9.3,17.4,0.532,2021-22
anth_davis_lal_23,Anthony Davis,LAL,30.0,56,0.554,34.0,114.3,109.5,4.8,0.128,1.21,0.177,0.627,0.277,0.186,4067,9.7,17.2,0.563,2022-23
