id,player,team,year,season,salary,salary_cap,salary_cap_pct,salary_tier,salary_pct_change,is_max,is_new_team,is_contract_year,is_moved_midseason,age,gp,w_pct,min,off_rating,def_rating,net_rating,ast_pct,ast_to,reb_pct,ts_pct,usg_pct,pie,poss,fgm_pg,fga_pg,fg_pct,total_minutes,analysis_sample
nass_little_pho_24,Nassir Little,PHO,2024,2023-24,6250000.0,136021000.0,4.59,bench,49.82447762796929,0,1,0,0,24.0,45,0.622,10.2,103.2,112.7,-9.5,0.068,1.5,0.077,0.572,0.132,0.073,971,1.3,2.8,0.46,458.99999999999994,False
naz_reid_min_21,Naz Reid,MIN,2021,2020-21,1517981.0,109140000.0,1.39,bench,,0,0,0,0,21.0,70,0.314,19.2,102.7,112.4,-9.7,0.088,1.04,0.111,0.599,0.218,0.113,2915,4.3,8.3,0.523,1344.0,True
naz_reid_min_22,Naz Reid,MIN,2022,2021-22,1782621.0,112414000.0,1.59,bench,17.433683293796175,0,0,0,0,22.0,77,0.545,15.8,105.5,107.9,-2.4,0.091,0.87,0.115,0.588,0.209,0.103,2616,3.0,6.2,0.489,1216.6000000000001,True
naz_reid_min_23,Naz Reid,MIN,2023,2022-23,1930681.0,123655000.0,1.56,bench,8.30574754813278,0,0,1,0,23.0,68,0.471,18.4,109.2,113.3,-4.2,0.098,0.84,0.132,0.617,0.242,0.122,2714,4.6,8.5,0.537,1251.1999999999998,True
naz_reid_min_24,Naz Reid,MIN,2024,2023-24,12950400.0,136021000.0,9.52,starter,570.7685008553976,0,0,0,0,24.0,81,0.691,24.2,111.1,105.5,5.7,0.085,0.95,0.106,0.595,0.223,0.115,4092,5.0,10.5,0.477,1960.2,True
naz_reid_min_25,Naz Reid,MIN,2025,2024-25,13986432.0,140588000.0,9.95,starter,8.000000000000007,0,0,1,0,25.0,80,0.588,27.5,116.2,108.8,7.4,0.123,1.68,0.106,0.577,0.21,0.11,4554,5.3,11.5,0.462,2200.0,True
naz_reid_min_26,Naz Reid,MIN,2026,2025-26,21551724.0,154647000.0,13.94,starter,54.09022115147022,0,0,0,0,26.0,77,0.597,26.1,113.0,109.9,3.2,0.124,1.35,0.113,0.565,0.212,0.112,4313,5.2,11.3,0.456,2009.7,True
neem_queta_bos_25,Neemias Queta,BOS,2025,2024-25,2162606.0,140588000.0,1.54,bench,,0,0,0,0,25.0,62,0.742,13.9,117.4,108.3,9.1,0.076,1.13,0.137,0.674,0.136,0.102,1717,2.1,3.3,0.65,861.8000000000001,True
neem_queta_bos_26,Neemias Queta,BOS,2026,2025-26,2349578.0,154647000.0,1.52,bench,8.645680257985045,0,0,0,0,26.0,76,0.684,25.3,118.8,105.6,13.2,0.091,1.68,0.157,0.674,0.145,0.13,3846,4.3,6.6,0.653,1922.8,True
nema_bjelica_min_17,Nemanja Bjelica,MIN,2017,2016-17,3800000.0,94143000.0,4.04,bench,,0,0,0,0,29.0,65,0.431,18.3,104.0,103.6,0.5,0.102,1.34,0.101,0.526,0.159,0.078,2405,2.3,5.5,0.424,1189.5,True
nema_bjelica_min_18,Nemanja Bjelica,MIN,2018,2017-18,3949999.0,99030000.0,3.99,bench,3.947342105263152,0,0,1,0,30.0,67,0.567,20.5,107.8,107.8,0.0,0.088,1.65,0.101,0.581,0.139,0.082,2843,2.6,5.5,0.461,1373.5,True
nema_bjelica_sac_19,Nemanja Bjelica,SAC,2019,2018-19,6500000.0,101869000.0,6.38,bench,64.55700368531738,0,1,0,0,31.0,77,0.494,23.2,111.5,108.7,2.7,0.107,1.79,0.117,0.585,0.162,0.096,3911,3.7,7.7,0.479,1786.3999999999999,True
nema_bjelica_sac_20,Nemanja Bjelica,SAC,2020,2019-20,6825000.0,109140000.0,6.25,bench,5.000000000000004,0,0,0,0,32.0,72,0.431,27.9,110.0,111.1,-1.0,0.141,2.05,0.115,0.602,0.167,0.103,4188,4.4,9.1,0.481,2008.8,True
nema_bjelica_gsw_22,Nemanja Bjelica,GSW,2022,2021-22,2089448.0,112414000.0,1.86,bench,-70.77695104895105,0,1,0,0,34.0,71,0.676,16.1,109.2,104.0,5.2,0.204,1.83,0.124,0.573,0.175,0.11,2368,2.3,4.8,0.468,1143.1000000000001,True
nerl_noel_dal_18,Nerlens Noel,DAL,2018,2017-18,4187599.0,99030000.0,4.23,bench,-4.490624907343843,0,0,0,0,24.0,30,0.2,15.7,93.8,106.1,-12.3,0.07,0.77,0.174,0.558,0.131,0.115,976,1.8,3.5,0.524,471.0,False
nerl_noel_okc_19,Nerlens Noel,OKC,2019,2018-19,1757429.0,101869000.0,1.73,bench,-58.032538454613245,0,1,0,0,25.0,77,0.623,13.7,99.0,101.7,-2.6,0.067,0.94,0.139,0.608,0.137,0.122,2277,2.1,3.6,0.587,1054.8999999999999,True
nerl_noel_okc_20,Nerlens Noel,OKC,2020,2019-20,2028594.0,109140000.0,1.86,bench,15.429641823368122,0,0,1,0,26.0,61,0.623,18.5,106.7,105.3,1.3,0.079,0.86,0.13,0.711,0.148,0.125,2344,3.0,4.4,0.684,1128.5,True
nerl_noel_nyk_21,Nerlens Noel,NYK,2021,2020-21,5000000.0,109140000.0,4.58,bench,146.47613075854505,0,1,1,0,27.0,64,0.547,24.2,109.2,108.5,0.7,0.041,0.71,0.13,0.638,0.092,0.082,3106,2.1,3.5,0.614,1548.8,True
nerl_noel_nyk_22,Nerlens Noel,NYK,2022,2021-22,8800000.0,112414000.0,7.83,bench,76.0,0,0,0,0,28.0,25,0.4,22.5,104.1,109.8,-5.7,0.06,1.15,0.123,0.581,0.072,0.069,1157,1.3,2.4,0.533,562.5,True
nerl_noel_tot_23,Nerlens Noel,TOT,2023,2022-23,9345522.0,123655000.0,7.56,bench,6.199113636363629,0,1,0,1,29.0,17,0.235,11.5,97.4,114.2,-16.8,0.074,0.77,0.114,0.424,0.113,0.046,426,0.8,2.1,0.361,195.5,False
nic_claxton_brk_21,Nic Claxton,BRK,2021,2020-21,1517981.0,109140000.0,1.39,bench,,0,0,0,0,22.0,32,0.719,18.6,114.3,102.1,12.3,0.068,1.56,0.134,0.612,0.136,0.109,1248,2.8,4.5,0.621,595.2,True
nic_claxton_brk_22,Nic Claxton,BRK,2022,2021-22,1782621.0,112414000.0,1.59,bench,17.433683293796175,0,0,1,0,23.0,47,0.511,20.7,109.4,109.8,-0.4,0.066,1.13,0.13,0.672,0.15,0.114,2033,3.8,5.6,0.674,972.9,True
nic_claxton_brk_23,Nic Claxton,BRK,2023,2022-23,8500000.0,123655000.0,6.87,bench,376.8259770304512,0,0,0,0,24.0,76,0.539,29.9,115.1,111.3,3.7,0.091,1.5,0.155,0.691,0.155,0.134,4640,5.4,7.7,0.705,2272.4,True
nic_claxton_brk_24,Nic Claxton,BRK,2024,2023-24,9625000.0,136021000.0,7.08,bench,13.235294117647056,0,0,1,0,25.0,71,0.38,29.8,108.4,114.1,-5.6,0.107,1.58,0.162,0.629,0.156,0.128,4323,5.2,8.2,0.629,2115.8,True
nic_claxton_brk_25,Nic Claxton,BRK,2025,2024-25,27556817.0,140588000.0,19.6,star,186.3045922077922,0,0,0,0,26.0,70,0.286,26.9,103.6,116.2,-12.6,0.14,1.8,0.137,0.569,0.166,0.115,3811,4.6,8.1,0.563,1883.0,True
nic_claxton_brk_26,Nic Claxton,BRK,2026,2025-26,25352272.0,154647000.0,16.39,star,-7.99999869360819,0,0,0,0,27.0,69,0.246,27.8,107.4,120.3,-12.9,0.216,2.64,0.124,0.592,0.175,0.117,3932,4.8,8.4,0.571,1918.2,True
nick_richards_cho_23,Nick Richards,CHO,2023,2022-23,1782621.0,123655000.0,1.44,bench,17.433683293796175,0,0,1,0,25.0,65,0.323,18.7,107.5,112.0,-4.5,0.046,0.64,0.161,0.676,0.151,0.12,2586,3.0,4.8,0.629,1215.5,True
nick_richards_cho_24,Nick Richards,CHO,2024,2023-24,5000000.0,136021000.0,3.68,bench,180.4858688414419,0,0,0,0,26.0,67,0.209,26.2,106.3,118.2,-11.9,0.046,0.74,0.156,0.717,0.131,0.108,3572,3.9,5.6,0.691,1755.3999999999999,True
nick_smith_cho_24,Nick Smith,CHO,2024,2023-24,2463960.0,136021000.0,1.81,bench,,0,0,0,0,20.0,51,0.176,14.3,102.4,114.9,-12.4,0.134,1.51,0.049,0.511,0.202,0.056,1479,2.2,5.7,0.391,729.3000000000001,True
nick_smith_cho_25,Nick Smith,CHO,2025,2024-25,2587200.0,140588000.0,1.84,bench,5.001704573126187,0,0,0,0,21.0,60,0.233,22.8,102.1,116.4,-14.3,0.169,1.77,0.043,0.502,0.205,0.064,2848,3.7,9.5,0.391,1368.0,True
nick_young_lal_17,Nick Young,LAL,2017,2016-17,5443918.0,94143000.0,5.78,bench,,0,0,0,0,32.0,60,0.317,25.9,106.4,112.6,-6.2,0.057,1.61,0.043,0.588,0.192,0.075,3231,4.5,10.6,0.43,1554.0,True
nick_young_gsw_18,Nick Young,GSW,2018,2017-18,5192000.0,99030000.0,5.24,bench,-4.627512758274466,0,1,0,0,33.0,80,0.7,17.4,106.8,106.0,0.8,0.038,0.92,0.044,0.562,0.169,0.061,2952,2.5,6.1,0.412,1392.0,True
nick_alexander-walker_nop_20,Nickeil Alexander-Walker,NOP,2020,2019-20,2964840.0,109140000.0,2.72,bench,,0,0,0,0,21.0,47,0.404,12.6,110.0,113.5,-3.6,0.212,1.65,0.068,0.473,0.233,0.069,1283,2.1,5.7,0.368,592.1999999999999,True
nick_alexander-walker_nop_21,Nickeil Alexander-Walker,NOP,2021,2020-21,3113160.0,109140000.0,2.85,bench,5.002630833367072,0,0,0,0,22.0,46,0.435,21.9,108.2,111.5,-3.3,0.155,1.48,0.069,0.522,0.228,0.088,2117,4.2,10.0,0.419,1007.4,True
nick_alexander-walker_min_24,Nickeil Alexander-Walker,MIN,2024,2023-24,4687500.0,136021000.0,3.45,bench,-6.430271439045532,0,0,0,0,25.0,82,0.683,23.4,113.1,105.5,7.6,0.145,2.68,0.043,0.578,0.143,0.071,4005,2.9,6.6,0.439,1918.8,True
nick_alexander-walker_min_25,Nickeil Alexander-Walker,MIN,2025,2024-25,4312500.0,140588000.0,3.07,bench,-7.9999999999999964,0,0,1,0,26.0,82,0.598,25.3,115.1,108.5,6.6,0.149,2.25,0.062,0.579,0.155,0.081,4294,3.3,7.5,0.438,2074.6,True
nick_alexander-walker_atl_26,Nickeil Alexander-Walker,ATL,2026,2025-26,15161800.0,154647000.0,9.8,starter,251.57797101449276,0,1,0,0,27.0,78,0.551,33.4,116.1,112.0,4.0,0.155,1.77,0.049,0.61,0.23,0.105,5668,7.0,15.3,0.459,2605.2,True
nico_batum_cho_17,Nicolas Batum,CHO,2017,2016-17,20869566.0,94143000.0,22.17,star,,0,0,0,0,28.0,77,0.455,34.0,109.1,108.2,1.0,0.273,2.35,0.09,0.529,0.215,0.118,5301,5.1,12.7,0.403,2618.0,True
nico_batum_cho_18,Nicolas Batum,CHO,2018,2017-18,22434783.0,99030000.0,22.65,star,7.499997843750084,0,0,0,0,29.0,64,0.422,31.0,109.2,109.6,-0.4,0.255,2.66,0.075,0.523,0.178,0.104,4140,4.2,10.2,0.415,1984.0,True
nico_batum_cho_19,Nicolas Batum,CHO,2019,2018-19,24000000.0,101869000.0,23.56,star,6.9767423201730905,0,0,0,0,30.0,75,0.467,31.4,109.7,110.3,-0.5,0.145,2.11,0.079,0.581,0.129,0.084,4898,3.4,7.5,0.45,2355.0,True
nico_batum_cho_20,Nicolas Batum,CHO,2020,2019-20,25565217.0,109140000.0,23.42,star,6.521737500000002,0,0,0,0,31.0,22,0.273,23.0,108.6,111.9,-3.3,0.173,3.0,0.097,0.463,0.093,0.068,1021,1.3,3.7,0.346,506.0,True
nico_batum_lac_25,Nicolas Batum,LAC,2025,2024-25,4668000.0,140588000.0,3.32,bench,-60.13941980824909,0,1,0,0,36.0,78,0.603,17.5,110.5,104.7,5.9,0.082,2.47,0.077,0.633,0.087,0.069,2848,1.3,3.1,0.437,1365.0,True
nico_batum_lac_26,Nicolas Batum,LAC,2026,2025-26,5601600.0,154647000.0,3.62,bench,19.999999999999996,0,0,0,0,37.0,74,0.527,17.5,113.2,113.8,-0.5,0.069,1.73,0.071,0.603,0.092,0.058,2669,1.3,3.2,0.403,1295.0,True
nico_melli_nop_20,Nicolò Melli,NOP,2020,2019-20,4102564.0,109140000.0,3.76,bench,,0,0,0,0,29.0,60,0.433,17.4,105.9,110.3,-4.3,0.112,1.78,0.082,0.556,0.158,0.072,2260,2.3,5.4,0.421,1044.0,True
nik_stauskas_phi_17,Nik Stauskas,PHI,2017,2016-17,2993040.0,94143000.0,3.18,bench,,0,0,1,0,23.0,80,0.338,27.3,103.1,107.4,-4.2,0.129,1.47,0.05,0.54,0.161,0.067,4550,3.1,7.9,0.396,2184.0,True
nik_stauskas_tot_19,Nik Stauskas,TOT,2019,2018-19,2161887.0,101869000.0,2.12,bench,-43.21503740202309,0,1,0,1,25.0,68,0.485,14.9,100.8,113.7,-12.9,0.123,1.59,0.059,0.545,0.171,0.078,2150,2.0,5.0,0.402,1013.2,True
niko_jokic_den_17,Nikola Jokic,DEN,2017,2016-17,1358500.0,94143000.0,1.44,bench,,0,0,0,0,22.0,73,0.507,27.9,116.3,109.7,6.5,0.266,2.1,0.178,0.64,0.231,0.167,4264,6.8,11.7,0.578,2036.6999999999998,True
niko_jokic_den_18,Nikola Jokic,DEN,2018,2017-18,1471382.0,99030000.0,1.49,bench,8.30931174089069,0,0,0,0,23.0,75,0.573,32.6,114.0,107.8,6.2,0.286,2.18,0.168,0.603,0.238,0.169,4983,6.7,13.5,0.499,2445.0,True
niko_jokic_den_19,Nikola Jokić,DEN,2019,2018-19,24605181.0,101869000.0,24.15,star,,0,0,0,0,24.0,80,0.663,31.3,113.3,107.5,5.8,0.361,2.34,0.169,0.589,0.271,0.188,5140,7.7,15.1,0.511,2504.0,True
niko_jokic_den_20,Nikola Jokić,DEN,2020,2019-20,26573595.0,109140000.0,24.35,star,7.999998049191337,0,0,0,0,25.0,73,0.63,32.0,113.4,108.9,4.5,0.35,2.27,0.155,0.605,0.266,0.179,4733,7.7,14.7,0.528,2336.0,True
niko_jokic_den_21,Nikola Jokić,DEN,2021,2020-21,29542010.0,109140000.0,27.07,max,11.170543541436516,1,0,0,0,26.0,72,0.653,34.6,120.2,112.6,7.7,0.377,2.7,0.163,0.647,0.293,0.201,5084,10.2,18.0,0.566,2491.2000000000003,True
niko_jokic_den_22,Nikola Jokić,DEN,2022,2021-22,30510423.0,112414000.0,27.14,max,3.2780877130567543,1,0,0,0,27.0,74,0.622,33.5,117.3,108.9,8.4,0.388,2.08,0.209,0.661,0.309,0.23,5136,10.3,17.7,0.583,2479.0,True
niko_jokic_den_23,Nikola Jokić,DEN,2023,2022-23,33047803.0,123655000.0,26.73,max,8.316436648551218,1,0,1,0,28.0,69,0.696,33.7,124.2,111.6,12.5,0.412,2.74,0.186,0.701,0.263,0.211,4873,9.4,14.8,0.632,2325.3,True
niko_jokic_den_24,Nikola Jokić,DEN,2024,2023-24,47607350.0,136021000.0,35.0,max,44.05602091007381,1,0,0,0,29.0,79,0.696,34.6,122.4,110.6,11.8,0.391,2.99,0.182,0.65,0.288,0.211,5599,10.4,17.9,0.583,2733.4,True
niko_jokic_den_25,Nikola Jokić,DEN,2025,2024-25,51415938.0,140588000.0,36.57,max,8.000000000000007,1,0,0,0,30.0,70,0.657,36.7,125.6,115.1,10.5,0.398,3.11,0.173,0.663,0.285,0.206,5471,11.2,19.5,0.576,2569.0,True
niko_jokic_den_26,Nikola Jokić,DEN,2026,2025-26,55224526.0,154647000.0,35.71,max,7.407407407407418,1,0,0,0,31.0,65,0.662,34.8,126.1,115.3,10.8,0.458,2.87,0.185,0.67,0.289,0.213,4854,9.9,17.4,0.569,2262.0,True
niko_jovic_mia_23,Nikola Jović,MIA,2023,2022-23,2239920.0,123655000.0,1.81,bench,,0,0,0,0,20.0,15,0.467,13.6,105.7,109.2,-3.5,0.076,1.0,0.079,0.53,0.185,0.07,422,1.9,4.6,0.406,204.0,False
niko_jovic_mia_24,Nikola Jović,MIA,2024,2023-24,2352000.0,136021000.0,1.73,bench,5.003750133933349,0,0,0,0,21.0,46,0.522,19.5,115.8,107.9,7.8,0.14,2.14,0.109,0.583,0.171,0.092,1822,2.8,6.1,0.452,897.0,True
niko_jovic_mia_25,Nikola Jović,MIA,2025,2024-25,2464200.0,140588000.0,1.75,bench,4.770408163265305,0,0,1,0,22.0,46,0.457,25.1,109.6,110.7,-1.1,0.174,2.18,0.076,0.595,0.178,0.098,2374,3.7,8.2,0.456,1154.6000000000001,True
niko_jovic_mia_26,Nikola Jović,MIA,2026,2025-26,4445417.0,154647000.0,2.87,bench,80.40000811622434,0,0,0,0,23.0,47,0.511,17.2,109.3,110.1,-0.8,0.173,1.57,0.084,0.48,0.203,0.073,1816,2.4,6.7,0.366,808.4,True
niko_mirotic_chi_17,Nikola Mirotic,CHI,2017,2016-17,5782450.0,94143000.0,6.14,bench,,0,0,1,0,26.0,70,0.529,24.0,108.2,102.7,5.4,0.069,0.94,0.111,0.546,0.194,0.104,3428,3.7,8.9,0.413,1680.0,True
niko_topic_okc_26,Nikola Topić,OKC,2026,2025-26,5182920.0,154647000.0,3.35,bench,5.0032820363212105,0,0,0,0,20.0,10,0.6,16.0,107.2,120.8,-13.7,0.383,1.76,0.058,0.489,0.204,0.063,334,2.2,5.1,0.431,160.0,False
niko_vucevic_orl_17,Nikola Vucevic,ORL,2017,2016-17,11750000.0,94143000.0,12.48,starter,,0,0,0,0,26.0,75,0.36,28.8,104.3,107.8,-3.5,0.157,1.78,0.173,0.498,0.241,0.142,4474,6.4,13.7,0.468,2160.0,True
niko_vucevic_orl_18,Nikola Vucevic,ORL,2018,2017-18,12250000.0,99030000.0,12.37,starter,4.255319148936176,0,0,0,0,27.0,57,0.298,29.5,106.1,107.5,-1.3,0.184,1.75,0.153,0.533,0.252,0.139,3565,7.0,14.7,0.475,1681.5,True
niko_vucevic_orl_19,Nikola Vučević,ORL,2019,2018-19,12750000.0,101869000.0,12.52,starter,,0,0,1,0,28.0,80,0.513,31.4,110.4,106.4,4.0,0.208,1.93,0.188,0.573,0.276,0.185,5194,8.8,16.9,0.518,2512.0,True
niko_vucevic_orl_20,Nikola Vučević,ORL,2020,2019-20,28000000.0,109140000.0,25.66,max,119.60784313725492,1,0,0,0,29.0,62,0.452,32.2,110.1,109.2,0.9,0.182,2.52,0.167,0.549,0.258,0.153,4162,8.0,16.7,0.477,1996.4,True
niko_vucevic_chi_22,Nikola Vučević,CHI,2022,2021-22,24000000.0,112414000.0,21.35,star,-7.692307692307687,0,0,0,0,31.0,73,0.562,33.1,111.3,112.8,-1.6,0.153,1.74,0.168,0.533,0.244,0.132,5000,7.5,15.8,0.473,2416.3,True
niko_vucevic_chi_23,Nikola Vučević,CHI,2023,2022-23,22000000.0,123655000.0,17.79,star,-8.333333333333337,0,0,0,0,32.0,82,0.488,33.5,112.3,112.8,-0.5,0.146,1.91,0.172,0.594,0.218,0.143,5686,7.3,14.0,0.52,2747.0,True
niko_vucevic_chi_24,Nikola Vučević,CHI,2024,2023-24,18518519.0,136021000.0,13.61,starter,-15.824913636363636,0,0,0,0,33.0,76,0.474,34.3,112.5,115.7,-3.1,0.153,2.12,0.154,0.54,0.233,0.126,5287,7.7,15.9,0.484,2606.7999999999997,True
niko_vucevic_chi_25,Nikola Vučević,CHI,2025,2024-25,20000000.0,140588000.0,14.23,starter,7.999997192000063,0,0,0,0,34.0,73,0.466,31.2,113.6,116.0,-2.4,0.165,2.15,0.154,0.611,0.221,0.136,4950,7.5,14.2,0.53,2277.6,True
niqu_clifford_sac_26,Nique Clifford,SAC,2026,2025-26,3108120.0,154647000.0,2.01,bench,,0,0,0,0,24.0,75,0.28,25.1,111.3,115.8,-4.5,0.13,1.54,0.074,0.505,0.167,0.062,3933,3.3,7.9,0.418,1882.5,True
noah_clowney_brk_24,Noah Clowney,BRK,2024,2023-24,3089520.0,136021000.0,2.27,bench,,0,0,0,0,19.0,23,0.435,16.1,104.8,111.7,-6.9,0.074,1.2,0.105,0.626,0.137,0.097,767,2.2,4.0,0.538,370.3,False
noah_clowney_brk_25,Noah Clowney,BRK,2025,2024-25,3244080.0,140588000.0,2.31,bench,5.0027188689505175,0,0,0,0,20.0,46,0.239,22.7,103.0,115.2,-12.3,0.063,0.87,0.084,0.516,0.185,0.061,2126,2.9,8.1,0.358,1044.2,True
noah_clowney_brk_26,Noah Clowney,BRK,2026,2025-26,3398640.0,154647000.0,2.2,bench,4.764370792335582,0,0,0,0,21.0,66,0.258,27.0,109.7,118.3,-8.7,0.095,1.06,0.077,0.554,0.202,0.072,3647,3.8,9.6,0.396,1782.0,True
noah_vonleh_por_17,Noah Vonleh,POR,2017,2016-17,2751360.0,94143000.0,2.92,bench,,0,0,1,0,21.0,74,0.514,17.1,103.1,105.9,-2.8,0.036,0.48,0.148,0.525,0.129,0.073,2569,1.8,3.6,0.481,1265.4,True
noah_vonleh_nyk_19,Noah Vonleh,NYK,2019,2018-19,1621415.0,101869000.0,1.59,bench,-53.74301793917837,0,1,1,0,23.0,68,0.191,25.3,104.7,112.4,-7.7,0.108,1.47,0.145,0.561,0.144,0.104,3626,3.0,6.5,0.47,1720.4,True
nola_traore_brk_26,Nolan Traoré,BRK,2026,2025-26,3811560.0,154647000.0,2.46,bench,,0,0,0,0,20.0,56,0.25,22.2,108.2,118.8,-10.5,0.265,1.65,0.04,0.479,0.224,0.056,2544,3.3,8.6,0.38,1243.2,True
norm_powell_tor_18,Norman Powell,TOR,2018,2017-18,1471382.0,99030000.0,1.49,bench,,0,0,1,0,25.0,70,0.729,15.2,104.8,106.7,-1.9,0.122,1.35,0.056,0.492,0.185,0.056,2210,2.1,5.3,0.401,1064.0,True
norm_powell_tor_19,Norman Powell,TOR,2019,2018-19,9367200.0,101869000.0,9.2,starter,536.6259747638614,0,0,0,0,26.0,60,0.75,18.8,105.8,105.5,0.3,0.119,1.4,0.058,0.596,0.182,0.092,2432,3.2,6.7,0.483,1128.0,True
norm_powell_tor_20,Norman Powell,TOR,2020,2019-20,10116576.0,109140000.0,9.27,starter,8.000000000000007,0,0,0,0,27.0,52,0.769,28.4,109.3,104.6,4.6,0.095,1.18,0.059,0.624,0.21,0.109,3188,5.7,11.5,0.495,1476.8,True
norm_powell_lac_23,Norman Powell,LAC,2023,2022-23,16758621.0,123655000.0,13.55,starter,7.999997680000104,0,0,0,0,30.0,60,0.517,26.1,109.2,113.0,-3.8,0.115,1.08,0.055,0.612,0.251,0.11,3320,5.7,11.8,0.479,1566.0,True
norm_powell_lac_24,Norman Powell,LAC,2024,2023-24,18000000.0,136021000.0,13.23,starter,7.407405418381385,0,0,0,0,31.0,76,0.632,26.2,118.0,113.0,5.1,0.059,1.24,0.048,0.626,0.193,0.087,4162,4.9,10.1,0.486,1991.2,True
norm_powell_lac_25,Norman Powell,LAC,2025,2024-25,19241379.0,140588000.0,13.69,starter,6.896550000000001,0,0,0,0,32.0,60,0.65,32.6,116.2,107.4,8.8,0.096,1.16,0.049,0.615,0.255,0.11,4063,7.6,15.8,0.484,1956.0,True
norm_powell_mia_26,Norman Powell,MIA,2026,2025-26,20482758.0,154647000.0,13.24,starter,6.451611394380818,0,1,0,0,33.0,58,0.5,29.6,114.7,114.1,0.6,0.123,1.29,0.054,0.609,0.262,0.113,3788,7.3,15.4,0.47,1716.8000000000002,True
og_anunoby_tor_18,OG Anunoby,TOR,2018,2017-18,1645200.0,99030000.0,1.66,bench,,0,0,0,0,20.0,74,0.689,20.0,113.0,103.0,10.0,0.049,1.22,0.061,0.587,0.121,0.056,3068,2.2,4.7,0.471,1480.0,True
og_anunoby_tor_19,OG Anunoby,TOR,2019,2018-19,1952760.0,101869000.0,1.92,bench,18.69438366156091,0,0,0,0,21.0,67,0.687,20.2,104.9,106.5,-1.7,0.05,0.85,0.069,0.544,0.148,0.057,2903,2.7,6.0,0.453,1353.3999999999999,True
og_anunoby_tor_20,OG Anunoby,TOR,2020,2019-20,2281800.0,109140000.0,2.09,bench,16.849996927425792,0,0,1,0,22.0,69,0.725,29.9,110.3,104.2,6.2,0.074,1.37,0.085,0.6,0.142,0.086,4388,4.1,8.2,0.505,2063.1,True
og_anunoby_tor_21,OG Anunoby,TOR,2021,2020-21,3872215.0,109140000.0,3.55,bench,69.70001753002015,0,0,1,0,23.0,43,0.419,33.3,112.4,109.1,3.3,0.098,1.25,0.081,0.605,0.193,0.099,2992,5.8,12.1,0.48,1431.8999999999999,True
og_anunoby_tor_22,OG Anunoby,TOR,2022,2021-22,16071429.0,112414000.0,14.3,starter,315.04485159011057,0,0,0,0,24.0,48,0.646,36.0,112.0,108.1,3.9,0.108,1.56,0.076,0.549,0.204,0.092,3494,6.4,14.5,0.443,1728.0,True
og_anunoby_tor_23,OG Anunoby,TOR,2023,2022-23,17357143.0,123655000.0,14.04,starter,7.999998008888931,0,0,0,0,25.0,67,0.493,35.6,114.4,111.4,3.0,0.08,0.99,0.07,0.586,0.192,0.087,4881,6.3,13.2,0.476,2385.2000000000003,True
og_anunoby_nyk_25,OG Anunoby,NYK,2025,2024-25,36637932.0,140588000.0,26.06,max,96.5253072530675,1,0,0,0,27.0,74,0.608,36.6,117.7,112.3,5.4,0.084,1.61,0.067,0.591,0.195,0.093,5511,6.6,13.9,0.476,2708.4,True
og_anunoby_nyk_26,OG Anunoby,NYK,2026,2025-26,39568966.0,154647000.0,25.59,max,7.999998471529457,1,0,0,0,28.0,67,0.672,33.2,119.4,110.2,9.2,0.09,1.18,0.078,0.62,0.194,0.099,4618,5.8,12.0,0.484,2224.4,True
obi_toppin_nyk_21,Obi Toppin,NYK,2021,2020-21,4862040.0,109140000.0,4.45,bench,,0,0,0,0,23.0,62,0.581,11.0,109.1,106.5,2.7,0.065,1.26,0.097,0.574,0.157,0.093,1381,1.7,3.4,0.498,682.0,True
obi_toppin_nyk_22,Obi Toppin,NYK,2022,2021-22,5105160.0,112414000.0,4.54,bench,5.0003702149714835,0,0,0,0,24.0,72,0.444,17.1,110.9,104.0,6.9,0.105,1.38,0.107,0.614,0.205,0.129,2494,3.5,6.6,0.531,1231.2,True
obi_toppin_nyk_23,Obi Toppin,NYK,2023,2022-23,5348280.0,123655000.0,4.33,bench,4.7622405566133175,0,0,1,0,25.0,67,0.552,15.7,112.8,110.4,2.4,0.091,1.74,0.083,0.565,0.187,0.095,2220,2.8,6.3,0.446,1051.8999999999999,True
obi_toppin_ind_24,Obi Toppin,IND,2024,2023-24,6803012.0,136021000.0,5.0,bench,27.199997008384003,0,1,1,0,26.0,82,0.573,21.1,120.2,116.6,3.6,0.091,1.86,0.093,0.677,0.16,0.101,3786,4.0,7.1,0.573,1730.2,True
obi_toppin_ind_25,Obi Toppin,IND,2025,2024-25,12975000.0,140588000.0,9.23,starter,90.724343864159,0,0,0,0,27.0,79,0.608,19.6,113.6,116.1,-2.6,0.116,1.88,0.101,0.642,0.191,0.115,3350,4.0,7.6,0.529,1548.4,True
obi_toppin_ind_26,Obi Toppin,IND,2026,2025-26,14000000.0,154647000.0,9.05,starter,7.899807321772645,0,0,0,0,28.0,24,0.167,17.7,113.9,117.5,-3.6,0.193,1.96,0.12,0.636,0.241,0.143,919,4.2,8.3,0.503,424.79999999999995,False
ocha_agbaji_uta_23,Ochai Agbaji,UTA,2023,2022-23,3918360.0,123655000.0,3.17,bench,,0,0,0,0,23.0,59,0.492,20.5,114.4,114.6,-0.2,0.072,1.63,0.047,0.561,0.154,0.052,2598,2.8,6.5,0.427,1209.5,True
