id,AGE,GP,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,REB_PCT,TS_PCT,USG_PCT,PIE,POSS,FGM_PG,FGA_PG,FG_PCT
patr_patterson_lac_20,31.0,59,0.661,13.2,107.4,104.9,2.5,0.075,1.95,0.09,0.58,0.143,0.085,1694,1.6,3.9,0.408
patr_patterson_lac_21,32.0,38,0.684,15.3,111.2,109.1,2.1,0.069,2.64,0.063,0.571,0.135,0.066,1209,1.9,4.3,0.436
patt_mills_tot_25,36.0,29,0.414,11.1,104.6,108.0,-3.4,0.123,1.53,0.032,0.543,0.15,0.055,694,1.2,3.3,0.375
paul_millsap_tot_22,37.0,33,0.667,11.4,106.9,110.4,-3.5,0.121,1.53,0.137,0.458,0.158,0.064,782,1.4,3.5,0.391
paul_watson_okc_22,27.0,9,0.222,17.4,99.7,117.6,-17.9,0.074,2.0,0.077,0.432,0.106,0.048,333,1.3,3.9,0.343
paul_zipser_chi_17,23.0,44,0.477,19.2,104.2,102.4,1.7,0.062,0.9,0.071,0.503,0.143,0.05,1701,2.0,5.0,0.398
payt_sandfort_okc_26,23.0,4,0.5,15.8,111.8,125.7,-14.0,0.0,0.0,0.075,0.63,0.186,0.066,136,3.3,6.5,0.5
pell_larsson_mia_25,24.0,55,0.436,14.2,111.1,108.7,2.4,0.116,2.71,0.058,0.546,0.141,0.055,1595,1.6,3.7,0.438
pete_nance_tot_25,25.0,13,0.615,10.6,107.8,114.8,-7.0,0.106,2.5,0.076,0.578,0.116,0.054,282,1.1,2.5,0.438
pete_nance_mil_26,26.0,47,0.298,15.7,112.2,117.4,-5.2,0.092,1.85,0.086,0.639,0.132,0.078,1502,2.1,4.1,0.515
prec_achiuwa_tot_24,24.0,74,0.541,21.9,111.2,112.3,-1.0,0.088,1.17,0.145,0.545,0.158,0.095,3255,3.2,6.3,0.501
quen_grimes_tot_24,24.0,51,0.627,20.1,108.1,109.1,-0.9,0.094,2.36,0.046,0.516,0.155,0.059,2079,2.4,6.4,0.372
quen_grimes_tot_25,25.0,75,0.387,26.8,111.9,118.1,-6.2,0.172,1.62,0.077,0.595,0.218,0.105,4223,5.1,11.0,0.467
quen_jackson_was_23,24.0,9,0.333,15.0,104.6,111.3,-6.7,0.155,3.75,0.029,0.542,0.164,0.071,303,2.1,4.7,0.452
quen_jackson_ind_25,26.0,28,0.5,13.6,110.9,110.1,0.8,0.193,3.31,0.057,0.58,0.167,0.089,823,2.1,4.4,0.475
quen_jackson_ind_26,27.0,49,0.204,18.3,109.1,112.9,-3.8,0.227,2.26,0.061,0.589,0.2,0.096,1975,3.1,6.7,0.47
quin_acy_pho_19,28.0,10,0.2,12.3,99.3,96.4,2.8,0.088,2.0,0.089,0.379,0.088,0.017,276,0.4,1.8,0.222
quin_cook_tot_17,24.0,14,0.643,13.4,106.3,117.6,-11.3,0.198,2.0,0.021,0.579,0.192,0.068,382,2.4,4.7,0.5
quin_cook_gsw_18,25.0,33,0.636,22.4,106.2,108.4,-2.2,0.179,2.78,0.055,0.593,0.176,0.087,1522,3.7,7.6,0.484
quin_post_gsw_25,25.0,42,0.619,16.3,111.5,109.1,2.4,0.131,1.7,0.106,0.595,0.197,0.095,1433,2.9,6.5,0.449
r.j._hampton_tot_21,20.0,51,0.392,17.4,102.6,116.7,-14.2,0.155,1.64,0.094,0.507,0.191,0.085,1879,2.7,6.1,0.435
rj_barrett_tot_24,24.0,58,0.448,31.7,113.6,116.9,-3.3,0.159,1.53,0.083,0.58,0.257,0.109,3889,7.5,15.2,0.495
rj_hunter_bos_19,25.0,1,1.0,25.7,132.1,79.2,52.8,0.15,0.0,0.045,0.612,0.226,0.133,53,6.0,13.0,0.462
raiq_gray_brk_23,23.0,1,0.0,35.1,108.2,125.7,-17.5,0.35,1.75,0.122,0.621,0.205,0.107,73,6.0,12.0,0.5
raiq_gray_sas_24,24.0,3,0.667,13.0,129.3,113.6,15.7,0.207,6.0,0.088,0.676,0.2,0.149,82,3.3,5.7,0.588
rajo_rondo_nop_18,32.0,65,0.631,26.2,107.5,106.8,0.8,0.406,3.53,0.074,0.522,0.164,0.115,3675,3.6,7.6,0.468
rajo_rondo_tot_21,35.0,45,0.622,17.1,107.7,106.8,1.0,0.375,2.52,0.069,0.544,0.166,0.11,1591,2.1,4.8,0.442
rash_fleming_pho_26,21.0,55,0.527,12.2,112.7,106.6,6.1,0.033,0.55,0.089,0.517,0.159,0.056,1367,1.6,3.9,0.405
rawl_alkins_chi_19,21.0,10,0.3,12.0,106.3,111.8,-5.5,0.137,1.63,0.097,0.418,0.173,0.051,256,1.3,3.9,0.333
rayj_dennis_tot_26,25.0,17,0.176,12.1,95.8,110.0,-14.2,0.26,1.94,0.053,0.425,0.195,0.051,453,1.5,4.9,0.313
raya_rupert_por_24,20.0,39,0.179,16.2,104.3,114.0,-9.8,0.131,2.0,0.07,0.451,0.131,0.043,1317,1.4,4.1,0.335
rayj_tucker_tot_22,24.0,5,0.4,14.2,114.8,117.5,-2.7,0.172,10.0,0.064,0.869,0.075,0.085,162,1.2,1.8,0.667
reec_beekman_tot_25,23.0,36,0.361,13.0,98.5,110.4,-12.0,0.205,3.0,0.041,0.4,0.122,0.051,969,1.0,3.0,0.327
regg_bullock_tot_19,28.0,63,0.429,29.8,109.0,110.3,-1.3,0.096,1.98,0.045,0.563,0.154,0.069,3958,3.9,9.4,0.412
regg_jackson_phi_25,35.0,31,0.355,12.4,108.3,111.8,-3.5,0.172,2.65,0.055,0.496,0.17,0.067,795,1.7,4.3,0.391
regg_perry_tot_22,22.0,10,0.0,18.7,100.5,117.1,-16.6,0.118,1.09,0.118,0.537,0.222,0.091,385,4.0,7.9,0.506
regg_williams_nop_17,30.0,6,0.167,13.2,91.2,106.5,-15.4,0.087,0.0,0.034,0.518,0.128,0.079,170,1.3,3.8,0.348
rich_holmes_tot_24,30.0,40,0.325,13.9,108.1,115.8,-7.7,0.062,1.04,0.155,0.593,0.141,0.091,1182,2.1,3.7,0.558
rob_dillingham_tot_26,21.0,65,0.446,14.9,105.9,113.3,-7.4,0.206,1.43,0.062,0.469,0.218,0.06,2149,2.5,6.3,0.396
robe_covington_tot_19,28.0,35,0.571,34.4,108.5,106.2,2.3,0.055,0.98,0.075,0.58,0.154,0.083,2535,4.5,10.3,0.431
robe_covington_tot_20,29.0,70,0.386,30.5,109.8,108.8,0.9,0.059,0.85,0.102,0.559,0.169,0.09,4614,4.4,10.3,0.422
robe_covington_tot_22,31.0,71,0.479,27.3,110.9,110.2,0.6,0.066,1.23,0.098,0.572,0.134,0.08,4035,2.9,7.0,0.42
robe_covington_tot_24,33.0,29,0.69,16.8,115.6,103.6,12.1,0.064,2.18,0.097,0.58,0.104,0.079,998,1.5,3.4,0.439
robe_franks_orl_21,24.0,7,0.0,14.4,106.0,120.5,-14.4,0.07,2.5,0.066,0.638,0.148,0.091,215,1.9,4.0,0.464
rodn_hood_tot_18,25.0,60,0.483,26.9,106.6,108.9,-2.3,0.097,1.36,0.052,0.546,0.24,0.09,3309,5.4,12.5,0.429
rodn_hood_tot_19,26.0,72,0.403,26.3,106.3,113.7,-7.4,0.101,2.29,0.041,0.545,0.178,0.075,3864,4.1,9.3,0.435
rodn_hood_tot_21,28.0,55,0.527,17.1,107.4,114.0,-6.6,0.083,1.47,0.052,0.452,0.139,0.037,1957,1.7,4.7,0.362
rodn_hood_tot_22,29.0,52,0.577,13.6,108.8,107.9,0.8,0.074,3.45,0.052,0.493,0.106,0.051,1482,1.1,3.0,0.369
rodn_mcgruder_mia_17,25.0,78,0.513,25.2,107.1,106.8,0.3,0.088,2.21,0.065,0.506,0.123,0.056,3912,2.4,5.9,0.413
rodn_purvis_orl_18,24.0,16,0.313,18.1,98.3,107.4,-9.1,0.092,1.7,0.043,0.423,0.187,0.032,590,2.2,6.7,0.327
rome_langford_tot_22,22.0,48,0.5,16.1,104.0,103.1,1.0,0.04,1.31,0.063,0.52,0.123,0.061,1586,1.7,4.0,0.435
ron_baker_nyk_17,24.0,52,0.269,16.5,104.2,106.5,-2.3,0.188,1.91,0.056,0.456,0.149,0.057,1710,1.6,4.2,0.378
ron_harper_det_25,25.0,1,0.0,17.0,120.6,116.7,3.9,0.143,0.0,0.189,0.225,0.205,0.071,34,1.0,8.0,0.125
ron_harper_bos_26,26.0,29,0.759,10.9,111.6,109.0,2.7,0.1,2.75,0.072,0.55,0.158,0.086,637,1.6,3.8,0.418
rona_holland_det_25,19.0,81,0.543,15.6,109.8,110.9,-1.0,0.095,1.14,0.083,0.556,0.177,0.078,2652,2.4,5.1,0.474
rona_holland_det_26,20.0,78,0.718,19.9,110.2,104.5,5.7,0.088,0.99,0.097,0.525,0.184,0.085,3265,3.0,7.0,0.432
roy_hibbert_tot_17,30.0,48,0.5,14.2,103.6,105.6,-2.0,0.048,0.66,0.103,0.614,0.136,0.071,1416,1.7,3.1,0.544
royc_o'neale_uta_18,25.0,69,0.623,16.7,106.3,97.6,8.7,0.122,1.73,0.101,0.54,0.14,0.092,2344,1.7,4.1,0.423
royc_o'neale_tot_24,31.0,79,0.481,24.7,113.6,110.4,3.2,0.149,3.0,0.092,0.548,0.134,0.081,4093,2.7,6.8,0.397
rui_hachimura_tot_23,25.0,63,0.603,23.3,108.5,109.7,-1.2,0.06,1.09,0.091,0.556,0.194,0.098,3142,4.5,9.3,0.486
russ_westbrook_den_25,36.0,75,0.573,27.9,115.7,116.2,-0.6,0.289,1.89,0.086,0.532,0.23,0.093,4504,5.0,11.1,0.449
ryan_anderson_tot_19,31.0,25,0.28,12.9,95.8,108.6,-12.8,0.088,1.36,0.084,0.414,0.12,0.036,664,0.8,2.8,0.304
ryan_arcidiacono_chi_18,24.0,24,0.25,12.7,100.2,102.5,-2.3,0.161,2.69,0.039,0.55,0.081,0.057,630,0.7,1.7,0.415
ryan_broekhoff_dal_19,28.0,42,0.357,10.8,111.2,102.8,8.3,0.069,1.38,0.065,0.621,0.14,0.075,950,1.4,3.0,0.452
ryan_broekhoff_phi_20,29.0,17,0.588,10.6,115.5,113.4,2.1,0.083,1.83,0.112,0.568,0.155,0.084,388,1.3,3.5,0.373
ryan_nembhard_dal_26,23.0,60,0.333,19.5,111.2,113.1,-1.9,0.353,3.72,0.054,0.492,0.173,0.087,2496,2.7,6.5,0.415
ryan_rollins_mil_25,22.0,56,0.536,14.6,114.0,108.6,5.4,0.173,1.96,0.065,0.6,0.179,0.088,1732,2.4,4.8,0.487
sabe_lee_det_21,22.0,48,0.292,16.3,105.4,111.7,-6.3,0.333,3.16,0.063,0.536,0.171,0.096,1614,2.1,4.4,0.471
sadd_bey_tot_23,24.0,77,0.312,27.6,113.9,117.0,-3.1,0.08,1.66,0.084,0.564,0.194,0.094,4539,4.6,10.9,0.422
sala_mejri_dal_17,31.0,73,0.397,12.4,101.5,102.0,-0.5,0.025,0.35,0.179,0.65,0.105,0.099,1750,1.2,1.9,0.642
sam_dekker_tot_19,25.0,47,0.298,16.8,106.9,112.2,-5.3,0.081,1.92,0.092,0.519,0.157,0.083,1684,2.6,5.4,0.469
sam_merrill_cle_23,27.0,5,0.8,11.7,99.2,102.5,-3.3,0.143,0.0,0.083,0.546,0.177,0.12,120,1.8,4.4,0.409
sand_mamukelashvili_tot_23,24.0,43,0.535,15.3,106.3,116.4,-10.1,0.134,1.77,0.132,0.516,0.177,0.091,1419,2.3,5.3,0.422
sash_vezenkov_sac_24,28.0,42,0.524,12.2,113.9,112.6,1.3,0.051,1.58,0.093,0.569,0.171,0.084,1086,2.0,4.5,0.44
scot_hopson_okc_22,32.0,1,0.0,17.7,81.6,100.0,-18.4,0.091,0.5,0.024,0.5,0.143,0.018,38,2.0,4.0,0.5
scot_pippen_mem_24,23.0,21,0.238,25.1,104.6,112.2,-7.5,0.31,1.75,0.063,0.596,0.227,0.106,1103,4.8,9.7,0.493
sema_christon_okc_17,24.0,64,0.563,15.2,102.2,108.5,-6.3,0.193,3.02,0.045,0.387,0.123,0.042,1958,1.2,3.5,0.345
semi_ojeleye_tot_22,27.0,30,0.467,13.5,97.8,114.4,-16.6,0.033,1.0,0.083,0.438,0.126,0.041,845,1.0,3.3,0.303
serg_ibaka_tot_17,27.0,79,0.468,30.7,106.0,108.9,-2.9,0.05,0.71,0.111,0.566,0.208,0.106,4868,6.0,12.4,0.48
serg_ibaka_tot_22,32.0,54,0.556,16.3,106.0,108.9,-3.0,0.084,1.14,0.135,0.579,0.172,0.096,1856,2.7,5.5,0.5
serg_ibaka_mil_23,33.0,16,0.688,11.6,101.0,107.6,-6.5,0.036,0.36,0.111,0.553,0.159,0.068,383,1.6,3.4,0.481
seth_curry_tot_22,31.0,64,0.594,33.3,113.7,109.2,4.5,0.162,2.11,0.047,0.615,0.182,0.092,4311,5.6,11.5,0.487
seth_curry_tot_24,33.0,44,0.568,14.0,110.6,107.5,3.1,0.1,2.1,0.053,0.519,0.159,0.067,1301,1.8,4.6,0.392
shab_napier_tot_20,28.0,56,0.286,24.0,105.3,109.0,-3.6,0.295,2.05,0.056,0.552,0.197,0.102,2917,3.4,8.1,0.412
shak_milton_phi_19,22.0,20,0.5,13.4,110.9,112.1,-1.1,0.086,3.0,0.062,0.483,0.147,0.049,576,1.7,4.4,0.391
shak_milton_tot_25,28.0,57,0.509,14.7,106.2,113.1,-6.9,0.184,2.55,0.061,0.563,0.162,0.081,1722,2.0,4.5,0.453
shaq_harrison_pho_18,24.0,23,0.13,16.7,107.9,101.8,6.1,0.199,2.5,0.077,0.54,0.173,0.101,836,2.6,5.4,0.476
shaq_harrison_chi_19,25.0,73,0.274,19.6,100.3,110.5,-10.2,0.142,2.32,0.076,0.494,0.16,0.082,3004,2.5,5.8,0.432
shaq_harrison_chi_20,26.0,43,0.326,11.3,106.5,99.7,6.8,0.147,2.58,0.087,0.559,0.176,0.114,1024,1.8,3.8,0.467
shaq_harrison_brk_22,28.0,2,0.5,11.3,91.8,104.3,-12.4,0.188,1.5,0.093,0.333,0.148,0.038,49,1.0,3.0,0.333
shaq_harrison_lal_23,29.0,5,0.2,24.0,113.0,113.4,-0.4,0.306,5.0,0.091,0.516,0.162,0.117,262,3.0,7.2,0.417
shar_cooper_was_26,24.0,41,0.146,17.1,108.4,120.1,-11.7,0.256,2.03,0.061,0.609,0.197,0.094,1509,3.1,6.0,0.514
shaw_long_phi_17,24.0,18,0.278,13.0,112.3,107.7,4.5,0.087,1.0,0.174,0.595,0.241,0.128,489,3.4,6.1,0.56
sidy_cissoko_sas_24,20.0,12,0.417,11.7,105.8,97.1,8.7,0.095,3.33,0.069,0.568,0.124,0.071,308,1.3,2.8,0.485
sidy_cissoko_por_26,22.0,75,0.52,19.1,109.2,110.9,-1.7,0.107,1.57,0.056,0.514,0.123,0.036,3063,1.8,4.5,0.398
simo_fontecchio_tot_24,28.0,66,0.439,24.9,113.0,114.5,-1.5,0.084,1.49,0.071,0.6,0.159,0.077,3521,3.8,8.3,0.46
sind_thornwell_lac_18,23.0,73,0.493,15.8,103.0,105.4,-2.4,0.081,1.28,0.058,0.519,0.118,0.045,2427,1.4,3.2,0.429
sind_thornwell_nop_20,25.0,2,0.0,17.7,121.3,128.8,-7.4,0.143,2.0,0.071,0.627,0.176,0.094,75,3.0,5.5,0.545
sind_thornwell_tot_21,26.0,21,0.333,10.3,102.6,104.6,-2.0,0.135,3.0,0.039,0.414,0.11,0.043,454,0.7,2.2,0.326
skal_labissiere_was_26,30.0,3,0.667,12.5,110.4,106.4,4.0,0.115,3.0,0.107,0.65,0.117,0.124,77,2.0,3.3,0.6
skyl_mays_por_23,25.0,6,0.167,31.5,108.4,124.8,-16.3,0.368,5.0,0.05,0.624,0.182,0.113,415,5.7,11.3,0.5
skyl_mays_tot_24,26.0,38,0.368,11.4,103.7,114.2,-10.5,0.293,4.25,0.049,0.466,0.179,0.088,895,1.7,4.2,0.396
solo_hill_tot_20,29.0,59,0.492,18.4,108.7,110.9,-2.1,0.124,2.04,0.073,0.535,0.135,0.067,2348,1.9,4.7,0.396
solo_hill_atl_22,31.0,13,0.538,10.7,109.4,95.1,14.3,0.117,12.0,0.08,0.2,0.064,0.021,287,0.2,1.5,0.15
spen_dinwiddie_brk_17,24.0,59,0.22,22.6,102.1,106.8,-4.7,0.21,2.8,0.059,0.581,0.14,0.087,2795,2.3,5.1,0.444
spen_dinwiddie_tot_22,29.0,67,0.567,29.6,108.4,109.4,-1.0,0.27,3.33,0.068,0.543,0.208,0.107,4052,4.6,11.0,0.416
spen_dinwiddie_tot_23,30.0,79,0.519,34.5,114.1,114.2,-0.1,0.297,3.55,0.051,0.573,0.22,0.113,5465,5.8,13.3,0.438
spen_hawes_tot_17,29.0,54,0.5,14.8,99.6,110.7,-11.2,0.174,1.65,0.116,0.562,0.193,0.109,1650,2.5,5.1,0.484
spen_jones_den_26,24.0,64,0.641,22.1,116.9,115.3,1.6,0.047,1.65,0.073,0.619,0.097,0.045,2912,2.1,4.1,0.504
stan_johnson_tot_19,23.0,66,0.424,18.3,95.5,103.4,-7.9,0.118,1.09,0.081,0.485,0.186,0.079,2593,2.6,6.7,0.389
stan_johnson_lal_22,26.0,48,0.333,22.8,114.0,115.2,-1.1,0.094,2.29,0.071,0.564,0.125,0.06,2289,2.4,5.2,0.466
stan_johnson_uta_23,27.0,30,0.167,15.6,111.5,118.5,-7.0,0.179,2.03,0.099,0.625,0.148,0.093,1007,2.2,4.1,0.533
stan_umude_det_24,25.0,24,0.167,12.8,104.1,113.8,-9.7,0.053,0.79,0.081,0.647,0.15,0.072,659,1.5,3.5,0.44
ster_brown_mil_18,23.0,54,0.481,14.4,102.5,105.0,-2.5,0.049,1.0,0.091,0.503,0.135,0.063,1578,1.5,3.8,0.4
svi_mykhailiuk_tot_19,22.0,42,0.452,10.5,105.2,105.7,-0.5,0.11,1.76,0.038,0.447,0.157,0.039,959,1.1,3.3,0.329
svi_mykhailiuk_tot_21,24.0,66,0.197,20.1,103.8,112.0,-8.2,0.127,1.25,0.059,0.529,0.19,0.077,2823,3.2,7.7,0.411
t.j._mcconnell_phi_17,25.0,81,0.333,26.3,100.9,107.1,-6.2,0.374,3.36,0.057,0.504,0.142,0.107,4507,2.9,6.3,0.461
t.j._warren_tot_23,29.0,42,0.619,16.4,112.8,108.4,4.4,0.081,2.0,0.086,0.55,0.185,0.09,1462,3.1,6.4,0.489
t.j._warren_min_24,30.0,11,0.636,11.3,114.6,97.4,17.2,0.088,2.25,0.081,0.479,0.148,0.067,274,1.6,3.7,0.439
tael_peter_ind_26,24.0,38,0.158,13.0,103.2,111.8,-8.7,0.113,1.48,0.057,0.518,0.159,0.057,1075,1.6,4.2,0.38
taj_gibson_tot_17,32.0,78,0.526,25.5,106.4,105.9,0.5,0.057,0.7,0.118,0.543,0.188,0.097,4012,4.7,9.1,0.515
tale_horton-tucker_lal_20,19.0,6,0.333,13.5,101.7,111.2,-9.5,0.107,1.0,0.039,0.535,0.18,0.061,178,2.3,5.0,0.467
taur_prince_atl_17,23.0,59,0.475,16.6,98.0,98.6,-0.6,0.091,0.9,0.075,0.513,0.168,0.074,2031,1.9,4.8,0.4
taur_prince_atl_18,24.0,82,0.293,30.0,103.8,111.4,-7.5,0.135,1.12,0.078,0.549,0.216,0.09,5145,5.1,11.9,0.426
taur_prince_atl_19,25.0,55,0.345,28.2,108.4,115.4,-6.9,0.107,1.18,0.06,0.575,0.19,0.075,3434,4.8,10.8,0.441
taur_prince_tot_21,27.0,41,0.366,22.1,108.5,114.6,-6.1,0.121,1.62,0.077,0.54,0.189,0.08,1913,3.2,8.0,0.401
tayl_hendricks_tot_26,22.0,59,0.203,19.0,108.4,119.1,-10.7,0.07,1.1,0.096,0.566,0.157,0.077,2404,2.8,6.0,0.459
taze_moore_por_24,26.0,4,0.25,10.1,95.7,122.2,-26.6,0.208,1.67,0.089,0.453,0.209,0.073,92,2.0,4.8,0.421
tera_mann_tot_25,28.0,67,0.552,21.1,112.9,115.2,-2.3,0.118,2.57,0.07,0.584,0.145,0.074,2947,3.1,6.2,0.496
tere_davis_tor_20,23.0,72,0.736,16.8,111.8,103.9,7.9,0.14,1.51,0.09,0.588,0.181,0.101,2571,2.8,6.1,0.456
tere_davis_tot_21,24.0,61,0.426,17.6,107.3,110.1,-2.8,0.122,1.32,0.07,0.555,0.213,0.087,2286,3.2,7.5,0.428
terr_ross_tot_17,26.0,78,0.5,25.1,111.8,108.9,2.9,0.066,1.29,0.052,0.55,0.185,0.078,4034,4.2,9.6,0.437
terr_rozier_tot_24,30.0,61,0.361,33.4,110.2,117.2,-7.0,0.268,3.23,0.062,0.555,0.253,0.117,4184,7.2,16.4,0.443
terr_taylor_ind_22,22.0,33,0.212,21.6,112.2,119.1,-6.9,0.081,1.78,0.123,0.656,0.151,0.097,1514,4.1,6.7,0.614
thad_young_tot_22,34.0,52,0.519,16.3,106.1,106.3,-0.2,0.177,2.0,0.119,0.548,0.169,0.109,1764,2.7,5.2,0.518
theo_maledon_cho_23,22.0,44,0.318,19.4,106.9,115.8,-8.9,0.247,2.58,0.071,0.515,0.166,0.091,1827,2.3,5.8,0.402
theo_maledon_tot_24,23.0,17,0.294,12.5,107.8,121.6,-13.8,0.174,1.56,0.053,0.385,0.173,0.029,463,1.2,4.1,0.286
theo_pinson_brk_19,23.0,18,0.389,11.7,93.6,94.3,-0.6,0.167,1.17,0.07,0.49,0.191,0.083,456,1.4,4.1,0.342
thom_bryant_tot_23,25.0,59,0.559,18.3,111.1,115.8,-4.7,0.042,0.82,0.154,0.682,0.181,0.129,2307,3.9,6.3,0.623
thom_bryant_tot_25,27.0,66,0.667,14.6,109.9,113.4,-3.5,0.078,1.77,0.128,0.614,0.162,0.11,2071,2.5,4.9,0.508
thon_maker_tot_19,22.0,64,0.688,15.2,104.3,103.4,0.9,0.066,1.36,0.095,0.53,0.148,0.074,2037,1.7,4.2,0.407
tim_frazier_mem_21,30.0,5,1.0,12.4,98.5,90.6,7.8,0.333,4.0,0.054,0.177,0.178,0.012,133,0.6,4.0,0.15
tim_frazier_tot_22,31.0,12,0.083,17.3,92.7,110.2,-17.5,0.254,2.27,0.045,0.398,0.137,0.023,425,1.2,3.8,0.311
tim_hardaway_tot_19,27.0,65,0.215,31.6,105.4,114.5,-9.1,0.125,1.51,0.051,0.527,0.246,0.085,4324,6.0,15.3,0.393
timm_allen_mem_24,24.0,5,0.0,25.1,92.6,114.4,-21.8,0.06,2.5,0.061,0.272,0.084,-0.002,256,1.2,4.6,0.261
timo_luwawu-cabarrot_tot_19,24.0,50,0.5,13.4,98.5,112.9,-14.4,0.057,1.24,0.067,0.489,0.156,0.049,1440,1.6,4.4,0.376
timo_luwawu-cabarrot_brk_20,25.0,47,0.426,18.1,103.5,104.8,-1.3,0.052,0.78,0.065,0.599,0.162,0.069,1839,2.5,5.7,0.435
tobi_harris_tot_18,25.0,80,0.488,33.3,108.3,110.6,-2.3,0.115,1.83,0.081,0.565,0.227,0.113,5464,7.0,15.3,0.46
tobi_harris_tot_19,26.0,82,0.561,34.7,110.9,110.5,0.4,0.126,1.52,0.108,0.592,0.225,0.131,6050,7.5,15.3,0.487
toby_okani_mem_26,24.0,6,0.0,36.2,100.0,128.1,-28.1,0.039,2.0,0.043,0.408,0.142,0.013,483,4.2,11.7,0.357
tolu_smith_det_25,24.0,1,0.0,22.4,117.4,104.4,12.9,0.0,0.0,0.157,0.678,0.2,0.149,46,6.0,9.0,0.667
tone_douglas_mem_17,31.0,24,0.625,16.4,106.1,105.9,0.2,0.214,2.67,0.079,0.451,0.158,0.073,806,1.8,4.9,0.368
tony_allen_nop_18,36.0,22,0.545,12.4,101.7,103.7,-2.0,0.051,0.47,0.083,0.514,0.181,0.036,591,2.0,4.1,0.484
tony_bradley_tot_21,23.0,42,0.357,16.3,108.7,110.5,-1.8,0.077,1.12,0.172,0.678,0.154,0.132,1463,3.1,4.7,0.665
tony_snell_tot_22,30.0,53,0.358,15.5,104.8,112.6,-7.8,0.047,1.47,0.061,0.541,0.099,0.043,1714,1.3,3.2,0.404
torr_craig_den_18,27.0,39,0.564,16.1,108.0,110.9,-2.9,0.054,1.25,0.1,0.535,0.116,0.056,1300,1.6,3.5,0.453
torr_craig_tot_21,30.0,50,0.66,16.1,111.0,114.7,-3.7,0.084,1.96,0.125,0.579,0.141,0.086,1645,2.2,4.5,0.48
torr_craig_tot_22,31.0,78,0.462,20.5,106.8,111.8,-5.0,0.082,1.36,0.093,0.556,0.139,0.073,3329,2.6,5.7,0.454
tosa_evbuomwan_tot_24,23.0,17,0.059,21.6,103.6,119.2,-15.6,0.063,1.78,0.082,0.616,0.108,0.064,752,2.1,4.2,0.507
tosa_evbuomwan_brk_25,24.0,28,0.286,23.7,103.4,108.4,-5.0,0.132,1.41,0.087,0.53,0.183,0.087,1358,3.4,7.9,0.427
toum_camara_por_24,24.0,70,0.271,24.8,106.9,111.5,-4.6,0.072,1.04,0.095,0.547,0.134,0.065,3589,2.8,6.3,0.45
trae_young_tot_26,27.0,15,0.133,25.6,116.1,124.1,-8.1,0.44,3.08,0.037,0.612,0.262,0.128,866,5.4,11.8,0.458
trav_wear_lal_18,27.0,17,0.412,13.4,104.0,101.9,2.1,0.045,1.17,0.081,0.497,0.152,0.052,480,1.5,4.2,0.347
tray_jackson-davis_gsw_24,24.0,68,0.574,16.6,114.1,113.0,1.1,0.103,1.67,0.143,0.692,0.157,0.127,2377,3.4,4.9,0.702
tray_palmer_det_22,27.0,1,0.0,16.8,78.8,111.8,-33.0,0.0,0.0,0.065,0.0,0.053,-0.037,33,0.0,1.0,0.0
tre_jones_tot_25,25.0,46,0.457,19.7,112.0,113.5,-1.5,0.289,5.49,0.059,0.617,0.136,0.11,1948,2.8,5.2,0.538
tre_mann_tot_24,23.0,41,0.512,24.1,107.2,114.1,-7.0,0.249,2.54,0.079,0.559,0.183,0.104,2007,3.5,7.7,0.459
trem_waters_bos_20,22.0,11,0.727,10.8,107.6,99.2,8.4,0.195,1.07,0.046,0.381,0.232,0.037,249,1.3,4.5,0.286
trem_waters_tot_22,24.0,3,0.0,16.8,105.4,122.5,-17.1,0.179,1.75,0.04,0.357,0.15,0.034,111,1.3,4.7,0.286
tren_watford_por_22,21.0,48,0.333,18.1,100.5,118.4,-17.9,0.152,1.84,0.109,0.59,0.169,0.097,1852,3.0,5.6,0.532
tren_forrest_uta_21,23.0,30,0.733,10.1,108.2,115.9,-7.7,0.205,2.14,0.075,0.554,0.144,0.078,621,1.1,2.4,0.451
tren_forrest_uta_22,24.0,60,0.6,12.8,113.0,108.5,4.5,0.188,2.21,0.064,0.554,0.124,0.079,1569,1.3,2.6,0.49
tren_forrest_atl_23,25.0,23,0.391,12.0,104.3,114.4,-10.1,0.186,2.53,0.067,0.424,0.116,0.055,586,1.1,2.6,0.417
tren_forrest_atl_24,26.0,38,0.474,10.9,103.3,114.3,-11.0,0.311,4.6,0.064,0.426,0.122,0.073,851,0.9,2.4,0.378
trev_queen_phi_23,26.0,7,0.286,10.0,107.2,98.0,9.2,0.109,0.86,0.108,0.337,0.194,0.046,152,1.0,4.1,0.241
trev_queen_orl_24,27.0,14,0.357,11.8,107.8,107.6,0.2,0.165,2.57,0.065,0.462,0.137,0.059,333,1.0,2.7,0.368
trev_queen_orl_25,28.0,31,0.484,13.9,101.9,111.1,-9.2,0.141,1.73,0.063,0.486,0.176,0.071,885,1.8,4.7,0.381
trev_graham_tot_20,26.0,55,0.382,16.9,103.9,110.1,-6.2,0.069,1.55,0.074,0.456,0.13,0.037,1997,1.6,4.4,0.36
trev_scott_brk_26,29.0,6,0.333,30.4,105.8,122.8,-16.9,0.078,2.5,0.089,0.456,0.136,0.053,377,3.2,8.3,0.38
